name,label,color
Skirt_2,Skirt,PINK
Skirt_3,Skirt,RED
Skirt_4,Skirt,PURPLE
Skirt_5,Skirt,BLACK
Skirt_6,Skirt,GRAY
Skirt_7,Skirt,ORANGE
Skirt_8,Skirt,GREEN
Skirt_9,Skirt,GRAY
Skirt_10,Skirt,ORANGE
Skirt_11,Skirt,RED
Skirt_12,Skirt,ORANGE
Skirt_13,Skirt,BLUE
Skirt_14,Skirt,BLUE
Skirt_15,Skirt,RED
Skirt_16,Skirt,ORANGE
Skirt_17,Skirt,PURPLE
Skirt_18,Skirt,BLUE
Skirt_19,Skirt,GRAY
Skirt_20,Skirt,WHITE
Skirt_21,Skirt,BLACK
Skirt_22,Skirt,BLUE
Skirt_23,Skirt,GRAY
Skirt_24,Skirt,Undefined
Skirt_25,Skirt,Undefined
Skirt_26,Skirt,RED
Skirt_27,Skirt,ORANGE
Skirt_28,Skirt,BLACK
Skirt_29,Skirt,RED
Skirt_30,Skirt,BLACK
Skirt_31,Skirt,BLUE
Skirt_32,Skirt,BLACK
Skirt_33,Skirt,ORANGE
Skirt_34,Skirt,BLACK
Skirt_35,Skirt,BLACK
Skirt_36,Skirt,RED
Skirt_37,Skirt,RED
Skirt_38,Skirt,GRAY
Skirt_39,Skirt,GREEN
Skirt_40,Skirt,GRAY
Skirt_41,Skirt,BLUE
Skirt_42,Skirt,BLACK
Skirt_43,Skirt,WHITE
Skirt_44,Skirt,BLACK
Skirt_45,Skirt,WHITE
Skirt_46,Skirt,GREEN
Skirt_47,Skirt,BLACK
Skirt_48,Skirt,RED
Skirt_49,Skirt,BLUE
Skirt_50,Skirt,WHITE
Skirt_51,Skirt,BLACK
Skirt_52,Skirt,WHITE
Skirt_53,Skirt,BLACK
Skirt_54,Skirt,BLUE
Skirt_55,Skirt,PINK
Skirt_56,Skirt,WHITE
Skirt_57,Skirt,BLACK
Skirt_58,Skirt,RED
Skirt_59,Skirt,RED
Skirt_60,Skirt,BLACK
Skirt_61,Skirt,GRAY
Skirt_62,Skirt,GRAY
Skirt_63,Skirt,BLACK
Skirt_64,Skirt,ORANGE
Skirt_65,Skirt,WHITE
Skirt_66,Skirt,BLACK
Skirt_67,Skirt,BLUE
Skirt_68,Skirt,BLUE
Skirt_69,Skirt,BLACK
Skirt_70,Skirt,BLUE
Skirt_71,Skirt,BLUE
Skirt_72,Skirt,BLUE
Skirt_73,Skirt,WHITE
Skirt_74,Skirt,BLACK
Skirt_75,Skirt,BLACK
Skirt_76,Skirt,ORANGE
Skirt_77,Skirt,BLACK
Skirt_78,Skirt,GRAY
Skirt_79,Skirt,WHITE
Skirt_80,Skirt,BLACK
Skirt_81,Skirt,ORANGE
Skirt_82,Skirt,BLACK
Skirt_83,Skirt,BLUE
Skirt_84,Skirt,GREEN
Skirt_85,Skirt,YELLOW
Skirt_86,Skirt,WHITE
Skirt_87,Skirt,WHITE
Skirt_88,Skirt,BLACK
Skirt_89,Skirt,ORANGE
Skirt_90,Skirt,BLACK
Skirt_91,Skirt,BLUE
Skirt_92,Skirt,BLACK
Skirt_93,Skirt,ORANGE
Skirt_94,Skirt,BLACK
Skirt_95,Skirt,BLACK
Skirt_96,Skirt,ORANGE
Skirt_97,Skirt,WHITE
Skirt_98,Skirt,ORANGE
Skirt_99,Skirt,BLUE
Skirt_100,Skirt,ORANGE
Skirt_101,Skirt,BLUE
Skirt_102,Skirt,BLACK
Skirt_103,Skirt,GRAY
Skirt_104,Skirt,GRAY
Skirt_105,Skirt,GRAY
Skirt_106,Skirt,WHITE
Skirt_107,Skirt,BLUE
Skirt_108,Skirt,BLACK
Skirt_109,Skirt,ORANGE
Skirt_110,Skirt,GREEN
Skirt_111,Skirt,WHITE
Skirt_112,Skirt,BLUE
Skirt_113,Skirt,WHITE
Skirt_114,Skirt,BLACK
Skirt_115,Skirt,BLUE
Skirt_116,Skirt,BLACK
Skirt_117,Skirt,BLUE
Skirt_118,Skirt,BLACK
Skirt_119,Skirt,PINK
Skirt_120,Skirt,BLACK
Skirt_121,Skirt,BLUE
Skirt_122,Skirt,BLACK
Skirt_123,Skirt,GRAY
Skirt_124,Skirt,BLUE
Skirt_125,Skirt,BLACK
Skirt_126,Skirt,BLACK
Skirt_127,Skirt,ORANGE
Skirt_128,Skirt,GRAY
Skirt_129,Skirt,BLACK
Skirt_130,Skirt,GRAY
Skirt_131,Skirt,GREEN
Skirt_132,Skirt,BLUE
Skirt_133,Skirt,BLACK
Skirt_134,Skirt,WHITE
Skirt_135,Skirt,BLACK
Skirt_136,Skirt,GRAY
Skirt_137,Skirt,BLUE
Skirt_138,Skirt,BLACK
Skirt_139,Skirt,ORANGE
Skirt_140,Skirt,BLUE
Skirt_141,Skirt,BLACK
Skirt_142,Skirt,PINK
Skirt_143,Skirt,WHITE
Skirt_144,Skirt,ORANGE
Skirt_145,Skirt,GRAY
Skirt_146,Skirt,BLACK
Skirt_147,Skirt,WHITE
Skirt_148,Skirt,PINK
Skirt_149,Skirt,GRAY
Skirt_150,Skirt,BLACK
Skirt_151,Skirt,BLACK
Skirt_152,Skirt,BLACK
Skirt_153,Skirt,BLACK
Skirt_154,Skirt,GRAY
Skirt_155,Skirt,BLACK
Skirt_156,Skirt,RED
Skirt_157,Skirt,ORANGE
Skirt_158,Skirt,BLACK
Skirt_159,Skirt,BLUE
Skirt_160,Skirt,BLACK
Skirt_161,Skirt,RED
Skirt_162,Skirt,ORANGE
Skirt_163,Skirt,BLUE
Skirt_164,Skirt,BLUE
Skirt_165,Skirt,WHITE
Skirt_166,Skirt,YELLOW
Skirt_167,Skirt,ORANGE
Skirt_168,Skirt,BLACK
Skirt_169,Skirt,BLUE
Skirt_170,Skirt,PURPLE
Skirt_171,Skirt,GRAY
Skirt_172,Skirt,BLACK
Skirt_173,Skirt,BLUE
Skirt_174,Skirt,ORANGE
Skirt_175,Skirt,ORANGE
Skirt_176,Skirt,BLACK
Skirt_177,Skirt,BLUE
Skirt_178,Skirt,BLUE
Skirt_179,Skirt,BLUE
Skirt_180,Skirt,BLACK
Skirt_181,Skirt,BLACK
Skirt_182,Skirt,BLUE
Skirt_183,Skirt,GRAY
Skirt_184,Skirt,BLACK
Skirt_185,Skirt,WHITE
Skirt_186,Skirt,GRAY
Skirt_187,Skirt,WHITE
Skirt_188,Skirt,GRAY
Skirt_189,Skirt,BLACK
Skirt_190,Skirt,PINK
Skirt_191,Skirt,BLUE
Skirt_192,Skirt,ORANGE
Skirt_193,Skirt,GRAY
Skirt_194,Skirt,ORANGE
Skirt_195,Skirt,BLACK
Skirt_196,Skirt,GRAY
Skirt_197,Skirt,GRAY
Skirt_198,Skirt,GRAY
Skirt_199,Skirt,GRAY
Skirt_200,Skirt,RED
Skirt_201,Skirt,RED
Skirt_202,Skirt,RED
Skirt_203,Skirt,GREEN
Skirt_204,Skirt,GRAY
Skirt_205,Skirt,ORANGE
Skirt_206,Skirt,GRAY
Skirt_207,Skirt,BLUE
Skirt_208,Skirt,BLACK
Skirt_209,Skirt,GRAY
Skirt_210,Skirt,GRAY
Skirt_211,Skirt,ORANGE
Skirt_212,Skirt,ORANGE
Skirt_213,Skirt,GRAY
Skirt_214,Skirt,GRAY
Skirt_215,Skirt,Undefined
Skirt_216,Skirt,ORANGE
Skirt_217,Skirt,GRAY
Skirt_218,Skirt,GREEN
Skirt_219,Skirt,BLACK
Skirt_220,Skirt,WHITE
Skirt_221,Skirt,ORANGE
Skirt_222,Skirt,GRAY
Skirt_223,Skirt,BLACK
Skirt_224,Skirt,RED
Skirt_225,Skirt,RED
Skirt_226,Skirt,ORANGE
Skirt_227,Skirt,RED
Skirt_228,Skirt,ORANGE
Skirt_229,Skirt,BLACK
Skirt_230,Skirt,PURPLE
Skirt_231,Skirt,CYAN
Skirt_232,Skirt,BLUE
Skirt_233,Skirt,RED
Skirt_234,Skirt,BLUE
Skirt_235,Skirt,BLACK
Skirt_236,Skirt,BLACK
Skirt_237,Skirt,BLACK
Skirt_238,Skirt,BLACK
Skirt_239,Skirt,ORANGE
Skirt_240,Skirt,GRAY
Skirt_241,Skirt,BLACK
Skirt_242,Skirt,GRAY
Skirt_243,Skirt,ORANGE
Skirt_244,Skirt,GRAY
Skirt_245,Skirt,WHITE
Skirt_246,Skirt,WHITE
Skirt_247,Skirt,WHITE
Skirt_248,Skirt,RED
Skirt_249,Skirt,RED
Skirt_250,Skirt,BLACK
Skirt_251,Skirt,Undefined
Skirt_252,Skirt,ORANGE
Skirt_253,Skirt,BLUE
Skirt_254,Skirt,BLUE
Skirt_255,Skirt,GRAY
Skirt_256,Skirt,BLACK
Skirt_257,Skirt,GREEN
Skirt_258,Skirt,BLACK
Skirt_259,Skirt,GRAY
Skirt_260,Skirt,BLACK
Skirt_261,Skirt,BLUE
Skirt_262,Skirt,GRAY
Skirt_263,Skirt,RED
Skirt_264,Skirt,BLACK
Skirt_265,Skirt,ORANGE
Skirt_266,Skirt,BLACK
Skirt_267,Skirt,BLACK
Skirt_268,Skirt,BLACK
Skirt_269,Skirt,BLACK
Skirt_270,Skirt,BLUE
Skirt_271,Skirt,GRAY
Skirt_272,Skirt,ORANGE
Skirt_273,Skirt,BLUE
Skirt_274,Skirt,GREEN
Skirt_275,Skirt,WHITE
Skirt_276,Skirt,BLACK
Skirt_277,Skirt,BLACK
Skirt_278,Skirt,BLACK
Skirt_279,Skirt,YELLOW
Skirt_280,Skirt,BLACK
Skirt_281,Skirt,RED
Skirt_282,Skirt,RED
Skirt_283,Skirt,BLUE
Skirt_284,Skirt,BLUE
Skirt_285,Skirt,GREEN
Skirt_286,Skirt,GREEN
Skirt_287,Skirt,GRAY
Skirt_288,Skirt,GRAY
Dress_1,Dress,GREEN
Dress_2,Dress,ORANGE
Dress_3,Dress,PURPLE
Dress_4,Dress,GRAY
Dress_5,Dress,BLUE
Dress_6,Dress,BLUE
Dress_7,Dress,BLACK
Dress_8,Dress,Undefined
Dress_9,Dress,ORANGE
Dress_10,Dress,BLUE
Dress_11,Dress,BLUE
Dress_12,Dress,RED
Dress_13,Dress,GREEN
Dress_14,Dress,PINK
Dress_15,Dress,BLUE
Dress_16,Dress,Undefined
Dress_17,Dress,CYAN
Dress_18,Dress,WHITE
Dress_19,Dress,BLUE
Dress_20,Dress,ORANGE
Dress_21,Dress,BLUE
Dress_22,Dress,GRAY
Dress_23,Dress,GRAY
Dress_24,Dress,BLUE
Dress_25,Dress,PINK
Dress_26,Dress,WHITE
Dress_27,Dress,ORANGE
Dress_28,Dress,BLUE
Dress_29,Dress,YELLOW
Dress_30,Dress,PURPLE
Dress_31,Dress,ORANGE
Dress_32,Dress,BLUE
Dress_33,Dress,RED
Dress_34,Dress,CYAN
Dress_35,Dress,RED
Dress_36,Dress,ORANGE
Dress_37,Dress,GRAY
Dress_38,Dress,BLUE
Dress_39,Dress,BLUE
Dress_40,Dress,RED
Dress_41,Dress,ORANGE
Dress_42,Dress,GRAY
Dress_43,Dress,BLACK
Dress_44,Dress,WHITE
Dress_45,Dress,BLACK
Dress_46,Dress,GREEN
Dress_47,Dress,BLUE
Dress_48,Dress,BLACK
Dress_49,Dress,GRAY
Dress_50,Dress,GRAY
Dress_51,Dress,BLUE
Dress_52,Dress,BLUE
Dress_53,Dress,GRAY
Dress_54,Dress,GRAY
Dress_55,Dress,GRAY
Dress_56,Dress,BLACK
Dress_57,Dress,BLUE
Dress_58,Dress,BLUE
Dress_59,Dress,BLACK
Dress_60,Dress,WHITE
Dress_61,Dress,WHITE
Dress_62,Dress,BLACK
Dress_63,Dress,GRAY
Dress_64,Dress,BLUE
Dress_65,Dress,ORANGE
Dress_66,Dress,RED
Dress_67,Dress,GREEN
Dress_68,Dress,BLACK
Dress_69,Dress,RED
Dress_70,Dress,BLACK
Dress_71,Dress,WHITE
Dress_72,Dress,BLUE
Dress_73,Dress,BLACK
Dress_74,Dress,RED
Dress_75,Dress,RED
Dress_76,Dress,WHITE
Dress_77,Dress,BLUE
Dress_78,Dress,GREEN
Dress_79,Dress,YELLOW
Dress_80,Dress,GRAY
Dress_81,Dress,BLACK
Dress_82,Dress,RED
Dress_83,Dress,BLACK
Dress_84,Dress,CYAN
Dress_85,Dress,BLUE
Dress_86,Dress,GRAY
Dress_87,Dress,PINK
Dress_88,Dress,BLUE
Dress_89,Dress,GREEN
Dress_90,Dress,WHITE
Dress_91,Dress,ORANGE
Dress_92,Dress,ORANGE
Dress_93,Dress,ORANGE
Dress_94,Dress,PURPLE
Dress_95,Dress,RED
Dress_96,Dress,BLACK
Dress_97,Dress,PINK
Dress_98,Dress,BLACK
Dress_99,Dress,WHITE
Dress_100,Dress,WHITE
Dress_101,Dress,BLACK
Dress_102,Dress,GRAY
Dress_103,Dress,BLACK
Dress_104,Dress,RED
Dress_105,Dress,GRAY
Dress_106,Dress,BLUE
Dress_107,Dress,BLUE
Dress_108,Dress,BLACK
Dress_109,Dress,BLACK
Dress_110,Dress,WHITE
Dress_111,Dress,BLACK
Dress_112,Dress,BLUE
Dress_113,Dress,GRAY
Dress_114,Dress,GRAY
Dress_115,Dress,BLACK
Dress_116,Dress,BLACK
Dress_117,Dress,ORANGE
Dress_118,Dress,BLACK
Dress_119,Dress,GRAY
Dress_120,Dress,BLACK
Dress_121,Dress,BLACK
Dress_122,Dress,BLUE
Dress_123,Dress,BLACK
Dress_124,Dress,GRAY
Dress_125,Dress,BLACK
Dress_126,Dress,ORANGE
Dress_127,Dress,BLACK
Dress_128,Dress,PURPLE
Dress_129,Dress,WHITE
Dress_130,Dress,ORANGE
Dress_131,Dress,BLACK
Dress_132,Dress,GREEN
Dress_133,Dress,GRAY
Dress_134,Dress,BLUE
Dress_135,Dress,BLACK
Dress_136,Dress,Undefined
Dress_137,Dress,BLACK
Dress_138,Dress,BLUE
Dress_139,Dress,BLUE
Dress_140,Dress,GRAY
Dress_141,Dress,BLACK
Dress_142,Dress,BLUE
Dress_143,Dress,WHITE
Dress_144,Dress,PURPLE
Dress_145,Dress,PINK
Dress_146,Dress,PURPLE
Dress_147,Dress,GRAY
Dress_148,Dress,BLUE
Dress_149,Dress,BLACK
Dress_150,Dress,BLACK
Dress_151,Dress,ORANGE
Dress_152,Dress,PINK
Dress_153,Dress,BLACK
Dress_154,Dress,GRAY
Dress_155,Dress,Undefined
Dress_156,Dress,GRAY
Dress_157,Dress,BLACK
Dress_158,Dress,BLACK
Dress_159,Dress,BLACK
Dress_160,Dress,CYAN
Dress_161,Dress,BLACK
Dress_162,Dress,RED
Dress_163,Dress,BLUE
Dress_164,Dress,BLUE
Dress_165,Dress,WHITE
Dress_166,Dress,BLACK
Dress_167,Dress,GRAY
Dress_168,Dress,GRAY
Dress_169,Dress,BLACK
Dress_170,Dress,WHITE
Dress_171,Dress,BLACK
Dress_172,Dress,BLACK
Dress_173,Dress,ORANGE
Dress_174,Dress,GRAY
Dress_175,Dress,WHITE
Dress_176,Dress,WHITE
Dress_177,Dress,BLACK
Dress_178,Dress,WHITE
Dress_179,Dress,WHITE
Dress_180,Dress,BLACK
Dress_181,Dress,PURPLE
Dress_182,Dress,BLACK
Dress_183,Dress,WHITE
Dress_184,Dress,BLACK
Dress_185,Dress,BLUE
Dress_186,Dress,BLUE
Dress_187,Dress,CYAN
Dress_188,Dress,WHITE
Dress_189,Dress,WHITE
Dress_190,Dress,BLACK
Dress_191,Dress,ORANGE
Dress_192,Dress,WHITE
Dress_193,Dress,BLACK
Dress_194,Dress,GRAY
Dress_195,Dress,WHITE
Dress_196,Dress,BLACK
Dress_197,Dress,GRAY
Dress_198,Dress,BLUE
Dress_199,Dress,WHITE
Dress_200,Dress,ORANGE
Dress_201,Dress,BLACK
Dress_202,Dress,BLACK
Dress_203,Dress,ORANGE
Dress_204,Dress,GRAY
Dress_205,Dress,BLACK
Dress_206,Dress,WHITE
Dress_207,Dress,BLACK
Dress_208,Dress,WHITE
Dress_209,Dress,GRAY
Dress_210,Dress,BLACK
Dress_211,Dress,BLUE
Dress_212,Dress,WHITE
Dress_213,Dress,BLUE
Dress_214,Dress,BLACK
Dress_215,Dress,GRAY
Dress_216,Dress,WHITE
Dress_217,Dress,BLACK
Dress_218,Dress,GRAY
Dress_219,Dress,WHITE
Dress_220,Dress,BLACK
Dress_221,Dress,GRAY
Dress_222,Dress,GREEN
Dress_223,Dress,BLACK
Dress_224,Dress,BLACK
Dress_225,Dress,GRAY
Dress_226,Dress,GRAY
Dress_227,Dress,GREEN
Dress_228,Dress,WHITE
Dress_229,Dress,BLACK
Dress_230,Dress,GRAY
Dress_231,Dress,WHITE
Dress_232,Dress,BLACK
Dress_233,Dress,WHITE
Dress_234,Dress,WHITE
Dress_235,Dress,BLACK
Dress_236,Dress,GREEN
Dress_237,Dress,WHITE
Dress_238,Dress,WHITE
Dress_239,Dress,BLACK
Dress_240,Dress,WHITE
Dress_241,Dress,GRAY
Dress_242,Dress,GRAY
Dress_243,Dress,WHITE
Dress_244,Dress,WHITE
Dress_245,Dress,BLACK
Dress_246,Dress,BLACK
Dress_247,Dress,GRAY
Dress_248,Dress,GRAY
Dress_249,Dress,YELLOW
Dress_250,Dress,BLACK
Dress_251,Dress,BLACK
Dress_252,Dress,WHITE
Dress_253,Dress,BLACK
Dress_254,Dress,BLACK
Dress_255,Dress,GRAY
Dress_256,Dress,BLACK
Dress_257,Dress,YELLOW
Dress_258,Dress,ORANGE
Dress_259,Dress,GRAY
Dress_260,Dress,WHITE
Dress_261,Dress,YELLOW
Dress_262,Dress,BLACK
Dress_263,Dress,PURPLE
Dress_264,Dress,BLACK
Dress_265,Dress,BLUE
Dress_266,Dress,WHITE
Dress_267,Dress,WHITE
Dress_268,Dress,BLACK
Dress_269,Dress,GREEN
Dress_270,Dress,WHITE
Dress_271,Dress,BLACK
Dress_272,Dress,PURPLE
Dress_273,Dress,WHITE
Dress_274,Dress,BLUE
Dress_275,Dress,BLACK
Dress_276,Dress,WHITE
Dress_277,Dress,PURPLE
Dress_278,Dress,WHITE
Dress_279,Dress,YELLOW
Dress_280,Dress,WHITE
Dress_281,Dress,BLACK
Dress_282,Dress,WHITE
Dress_283,Dress,BLACK
Dress_284,Dress,WHITE
Dress_285,Dress,BLACK
Dress_286,Dress,PINK
Dress_287,Dress,WHITE
Dress_288,Dress,WHITE
Dress_289,Dress,BLACK
Dress_290,Dress,BLUE
Dress_291,Dress,WHITE
Dress_292,Dress,PINK
Dress_293,Dress,WHITE
Dress_294,Dress,BLACK
Dress_295,Dress,WHITE
Dress_296,Dress,WHITE
Dress_297,Dress,WHITE
Dress_298,Dress,BLACK
Dress_299,Dress,GRAY
Dress_300,Dress,WHITE
Dress_301,Dress,BLUE
Dress_302,Dress,BLACK
Dress_303,Dress,WHITE
Dress_304,Dress,BLACK
Dress_305,Dress,WHITE
Dress_306,Dress,WHITE
Dress_307,Dress,BLUE
Dress_308,Dress,ORANGE
Dress_309,Dress,WHITE
Dress_310,Dress,WHITE
Dress_311,Dress,BLUE
Dress_312,Dress,YELLOW
Dress_313,Dress,GRAY
Dress_314,Dress,WHITE
Dress_315,Dress,PURPLE
Dress_316,Dress,ORANGE
Dress_317,Dress,PINK
Dress_318,Dress,BLUE
Dress_319,Dress,PURPLE
Dress_320,Dress,WHITE
Dress_321,Dress,BLACK
Dress_322,Dress,GREEN
Dress_323,Dress,PURPLE
Dress_324,Dress,WHITE
Dress_325,Dress,BLUE
Dress_326,Dress,BLACK
Dress_327,Dress,PURPLE
Dress_328,Dress,RED
Dress_329,Dress,RED
Dress_330,Dress,PINK
Dress_331,Dress,PURPLE
Dress_332,Dress,PINK
Dress_333,Dress,BLACK
Dress_334,Dress,BLACK
Dress_335,Dress,ORANGE
Dress_336,Dress,BLACK
Dress_337,Dress,RED
Dress_338,Dress,BLACK
Dress_339,Dress,GREEN
Dress_340,Dress,GRAY
Dress_341,Dress,WHITE
Dress_342,Dress,BLACK
Dress_343,Dress,GRAY
Dress_344,Dress,WHITE
Dress_345,Dress,GRAY
Dress_346,Dress,Undefined
Dress_347,Dress,CYAN
Dress_348,Dress,BLACK
Dress_349,Dress,BLUE
Dress_350,Dress,BLACK
Dress_351,Dress,GREEN
Dress_352,Dress,BLACK
Dress_353,Dress,GREEN
Dress_354,Dress,BLUE
Dress_355,Dress,YELLOW
Dress_356,Dress,BLUE
Dress_357,Dress,BLUE
Dress_358,Dress,GRAY
Dress_359,Dress,BLACK
Dress_360,Dress,ORANGE
Dress_361,Dress,BLUE
Dress_362,Dress,ORANGE
Dress_363,Dress,BLACK
Dress_364,Dress,BLACK
Dress_365,Dress,BLACK
Dress_366,Dress,ORANGE
Dress_367,Dress,BLACK
Dress_368,Dress,GRAY
Dress_369,Dress,WHITE
Dress_370,Dress,Undefined
Dress_371,Dress,WHITE
Dress_372,Dress,RED
Dress_373,Dress,RED
Dress_374,Dress,ORANGE
Dress_375,Dress,BLACK
Dress_376,Dress,WHITE
Dress_377,Dress,BLACK
Dress_378,Dress,BLACK
Dress_379,Dress,PINK
Dress_380,Dress,PINK
Dress_381,Dress,PINK
Dress_382,Dress,PINK
Dress_383,Dress,BLACK
Dress_384,Dress,BLACK
Dress_385,Dress,ORANGE
Dress_386,Dress,ORANGE
Dress_387,Dress,BLUE
Dress_388,Dress,BLUE
Dress_389,Dress,BLUE
Dress_390,Dress,BLUE
Dress_391,Dress,ORANGE
Dress_392,Dress,ORANGE
Dress_393,Dress,RED
Dress_394,Dress,RED
Dress_395,Dress,BLUE
Dress_396,Dress,BLUE
Dress_397,Dress,CYAN
Dress_398,Dress,CYAN
Blazer_1,Blazer,GREEN
Blazer_2,Blazer,RED
Blazer_3,Blazer,oe
Blazer_4,Blazer,WHITE
Blazer_5,Blazer,BLACK
Blazer_6,Blazer,BLACK
Blazer_7,Blazer,BLACK
Blazer_8,Blazer,WHITE
Blazer_9,Blazer,BLACK
Blazer_10,Blazer,GRAY
Blazer_11,Blazer,GRAY
Blazer_12,Blazer,BLACK
Blazer_13,Blazer,GRAY
Blazer_14,Blazer,GRAY
Blazer_15,Blazer,GRAY
Blazer_16,Blazer,BLACK
Blazer_17,Blazer,ORANGE
Blazer_18,Blazer,WHITE
Blazer_19,Blazer,GRAY
Blazer_20,Blazer,GRAY
Blazer_21,Blazer,GRAY
Blazer_22,Blazer,BLACK
Blazer_23,Blazer,WHITE
Blazer_24,Blazer,GRAY
Blazer_25,Blazer,GRAY
Blazer_26,Blazer,GRAY
Blazer_27,Blazer,GRAY
Blazer_28,Blazer,GRAY
Blazer_29,Blazer,WHITE
Blazer_30,Blazer,GRAY
Blazer_31,Blazer,BLACK
Blazer_32,Blazer,WHITE
Blazer_33,Blazer,GRAY
Blazer_34,Blazer,GRAY
Blazer_35,Blazer,BLACK
Blazer_36,Blazer,GRAY
Blazer_37,Blazer,BLUE
Blazer_38,Blazer,BLACK
Blazer_39,Blazer,BLUE
Blazer_40,Blazer,BLACK
Blazer_41,Blazer,GRAY
Blazer_42,Blazer,BLACK
Blazer_43,Blazer,GRAY
Blazer_44,Blazer,BLACK
Blazer_45,Blazer,GRAY
Blazer_46,Blazer,BLACK
Blazer_47,Blazer,BLUE
Blazer_48,Blazer,ORANGE
Blazer_49,Blazer,GRAY
Blazer_50,Blazer,BLACK
Blazer_51,Blazer,PINK
Blazer_52,Blazer,BLUE
Blazer_53,Blazer,GRAY
Blazer_54,Blazer,BLACK
Blazer_55,Blazer,GRAY
Blazer_56,Blazer,GRAY
Blazer_57,Blazer,GRAY
Blazer_58,Blazer,BLACK
Blazer_59,Blazer,BLUE
Blazer_60,Blazer,BLACK
Blazer_61,Blazer,GRAY
Blazer_62,Blazer,BLUE
Blazer_63,Blazer,BLACK
Blazer_64,Blazer,GRAY
Blazer_65,Blazer,BLACK
Blazer_66,Blazer,BLACK
Blazer_67,Blazer,GRAY
Blazer_68,Blazer,BLUE
Blazer_69,Blazer,BLACK
Blazer_70,Blazer,GRAY
Blazer_71,Blazer,BLUE
Blazer_72,Blazer,BLUE
Blazer_73,Blazer,BLACK
Blazer_74,Blazer,GRAY
Blazer_75,Blazer,WHITE
Blazer_76,Blazer,BLUE
Blazer_77,Blazer,BLUE
Blazer_78,Blazer,WHITE
Blazer_79,Blazer,WHITE
Blazer_80,Blazer,BLACK
Blazer_81,Blazer,BLUE
Blazer_82,Blazer,BLACK
Blazer_83,Blazer,BLACK
Blazer_84,Blazer,WHITE
Blazer_85,Blazer,GRAY
Blazer_86,Blazer,GRAY
Blazer_87,Blazer,CYAN
Blazer_88,Blazer,BLUE
Blazer_89,Blazer,GRAY
Blazer_90,Blazer,GRAY
Blazer_91,Blazer,GRAY
Blazer_92,Blazer,BLACK
Blazer_93,Blazer,BLACK
Blazer_94,Blazer,GRAY
Blazer_95,Blazer,GRAY
Blazer_96,Blazer,BLACK
Blazer_97,Blazer,BLACK
Blazer_98,Blazer,BLACK
Blazer_99,Blazer,BLUE
Blazer_100,Blazer,GRAY
Blazer_101,Blazer,CYAN
Blazer_102,Blazer,BLACK
Blazer_103,Blazer,WHITE
Blazer_104,Blazer,BLACK
Blazer_105,Blazer,ORANGE
Blazer_106,Blazer,BLACK
Blazer_107,Blazer,GRAY
Blazer_108,Blazer,GRAY
Blazer_109,Blazer,BLACK
Blazer_110,Blazer,WHITE
Blazer_111,Blazer,ORANGE
Blazer_112,Blazer,WHITE
Blazer_113,Blazer,WHITE
Blazer_114,Blazer,WHITE
Blazer_115,Blazer,BLACK
Blazer_116,Blazer,CYAN
Blazer_117,Blazer,ORANGE
Blazer_118,Blazer,GRAY
Blazer_119,Blazer,GRAY
Blazer_120,Blazer,RED
Blazer_121,Blazer,ORANGE
Blazer_122,Blazer,BLACK
Blazer_123,Blazer,ORANGE
Blazer_124,Blazer,ORANGE
Blazer_125,Blazer,WHITE
Blazer_126,Blazer,BLACK
Blazer_127,Blazer,GRAY
Blazer_128,Blazer,ORANGE
Blazer_129,Blazer,GRAY
Blazer_130,Blazer,GRAY
Blazer_131,Blazer,WHITE
Blazer_132,Blazer,BLUE
Blazer_133,Blazer,BLACK
Blazer_134,Blazer,ORANGE
Blazer_135,Blazer,GRAY
Blazer_136,Blazer,BLACK
Blazer_137,Blazer,WHITE
Blazer_138,Blazer,BLUE
Blazer_139,Blazer,GRAY
Blazer_140,Blazer,BLACK
Blazer_141,Blazer,BLUE
Blazer_142,Blazer,ORANGE
Blazer_143,Blazer,BLUE
Blazer_144,Blazer,WHITE
Blazer_145,Blazer,BLACK
Blazer_146,Blazer,BLACK
Blazer_147,Blazer,ORANGE
Blazer_148,Blazer,BLUE
Blazer_149,Blazer,BLACK
Blazer_150,Blazer,BLUE
Blazer_151,Blazer,BLACK
Blazer_152,Blazer,BLUE
Blazer_153,Blazer,GRAY
Blazer_154,Blazer,WHITE
Blazer_155,Blazer,WHITE
Blazer_156,Blazer,BLACK
Blazer_157,Blazer,GREEN
Blazer_158,Blazer,PINK
Blazer_159,Blazer,WHITE
Blazer_160,Blazer,BLACK
Blazer_161,Blazer,ORANGE
Blazer_162,Blazer,BLACK
Blazer_163,Blazer,GRAY
Blazer_164,Blazer,GRAY
Blazer_165,Blazer,BLACK
Blazer_166,Blazer,BLUE
Blazer_167,Blazer,BLACK
Blazer_168,Blazer,BLACK
Blazer_169,Blazer,BLACK
Blazer_170,Blazer,RED
Blazer_171,Blazer,WHITE
Blazer_172,Blazer,BLACK
Blazer_173,Blazer,BLACK
Blazer_174,Blazer,GRAY
Blazer_175,Blazer,GRAY
Blazer_176,Blazer,WHITE
Blazer_177,Blazer,WHITE
Blazer_178,Blazer,WHITE
Blazer_179,Blazer,WHITE
Blazer_180,Blazer,WHITE
Blazer_181,Blazer,PURPLE
Blazer_182,Blazer,GRAY
Blazer_183,Blazer,WHITE
Blazer_184,Blazer,GRAY
Blazer_185,Blazer,PURPLE
